Species,YEAR,MeanCond,StdDevCond
Atlantic wolffish,2002,0.9274204367489254,0.04933367901521913
Atlantic wolffish,2003,1.0381339103665266,0.10152061703729928
Atlantic wolffish,2004,0.9099625184370491,0.08416063704534954
Atlantic wolffish,2005,0.8999597267658035,0.08131594520945169
Atlantic wolffish,2006,1.1033702113413486,0.0508246632843871
Atlantic wolffish,2008,0.9438299321997585,0.07106368937136956
Atlantic wolffish,2009,1.0458469650505486,0.1505074283384936
Atlantic wolffish,2010,1.0153975680740583,0.12556507892048246
Atlantic wolffish,2011,0.9858404388441364,0.08729465102846672
Atlantic wolffish,2012,1.0784824730105114,0.04005564504621741
Atlantic wolffish,2013,0.9787518650507527,0.05185572082536618
Atlantic wolffish,2014,1.0376293683901578,0.16462419184504018
Atlantic wolffish,2015,0.9827449665607221,0.08116877620371395
Atlantic wolffish,2016,0.9457779571878657,0.03074797854603511
Atlantic wolffish,2017,0.9822430174698771,0.11386994026743559
Atlantic wolffish,2018,1.097788345170896,0.15579148649221294
Atlantic wolffish,2019,0.9663782795051462,0.07445916484566596
Atlantic wolffish,2021,1.0810120776655767,NA
Atlantic wolffish,2022,1.0023889499802836,0.045723994312478394
Barndoor skate,1995,1.0196828991416718,0.08109778366811253
Barndoor skate,1996,0.9912376369704369,0.025931721626220375
Barndoor skate,1999,0.9601874215921176,0.10121810965836227
Barndoor skate,2000,0.940629703712492,0.11087809003617906
Barndoor skate,2001,0.924873724103749,0.09778159211131147
Barndoor skate,2002,0.9574685349325389,0.0863904090596472
Barndoor skate,2003,0.9497220569053032,0.07456064771789624
Barndoor skate,2004,0.9346245410100201,0.10155552718764559
Barndoor skate,2005,0.919476449667755,0.07535414028958347
Barndoor skate,2006,0.9413774740686365,0.09920827323468065
Barndoor skate,2007,0.9777792523218131,0.10500674693607996
Barndoor skate,2008,1.0083815679179111,0.07985954154905005
Barndoor skate,2009,0.9260340693881558,0.09306504532021939
Barndoor skate,2010,0.9241850490531243,0.0907297751172187
Barndoor skate,2011,0.9357093955260324,0.1086016425168263
Barndoor skate,2012,0.9062773745444167,0.1002631537880491
Barndoor skate,2013,0.9648122854767832,0.0965646612226757
Barndoor skate,2014,0.939626899054912,0.10488500490223104
Barndoor skate,2015,0.9590935804350937,0.09864278420743487
Barndoor skate,2016,0.9544777649486222,0.10628011711148867
Barndoor skate,2017,0.9492288683006921,0.0976992438627166
Barndoor skate,2018,0.9492615900137946,0.10375057511596121
Barndoor skate,2019,0.9602870578990115,0.09339536408801435
Barndoor skate,2021,0.9959655426280846,0.10146633376906769
Barndoor skate,2022,0.972231986973964,0.09383575998190677
Barndoor skate,2023,0.9836976685029086,0.09299631336723076
Black sea bass,1992,0.9864398046036136,0.0840085391837991
Black sea bass,1993,0.9969897842473093,0.10463610365027973
Black sea bass,1994,1.0113907533111308,0.109003152269216
Black sea bass,1995,0.9947121476706139,0.10944850328877216
Black sea bass,1996,0.9806187213776362,0.10867481921741379
Black sea bass,1997,0.9864199486652148,0.08998506779747399
Black sea bass,1998,0.9667669271692683,0.12456455551710696
Black sea bass,1999,1.005826009534391,0.1169798310773978
Black sea bass,2000,1.0161975902798561,0.09868630619991195
Black sea bass,2001,0.9756753451072786,0.11098189173747333
Black sea bass,2002,0.9606854728846572,0.10596584850735606
Black sea bass,2003,0.95940400347477,0.10672358748839252
Black sea bass,2004,0.9520136517286097,0.10332463214309368
Black sea bass,2005,0.9574898909592571,0.14926885083338676
Black sea bass,2006,0.9700376721312292,0.11567743794243694
Black sea bass,2007,0.9490119004404857,0.12919073920882507
Black sea bass,2008,0.9553426671722534,0.10800026498790888
Black sea bass,2009,0.9620634520013095,0.10992778879010101
Black sea bass,2010,0.9551239029151668,0.11203137047954728
Black sea bass,2011,0.9868935263276355,0.10708628403000393
Black sea bass,2012,0.9529408441493734,0.09739493349558168
Black sea bass,2013,1.0058649082181437,0.10898232259628114
Black sea bass,2014,0.9614270567190271,0.10485844971757063
Black sea bass,2015,0.9608568064458884,0.10776496958326133
Black sea bass,2016,0.9675267542342705,0.12008910675815872
Black sea bass,2018,0.9004600853164413,0.1074263412662333
Black sea bass,2019,0.930042653049204,0.11220435209763778
Black sea bass,2021,0.9346892913910168,0.10793312982988669
Black sea bass,2022,0.9574185954451042,0.10894172560361946
Black sea bass,2023,0.9642936408421392,0.09439448200138068
Blackbelly rosefish,1998,0.9056130729005418,0.08814671790113902
Blackbelly rosefish,1999,1.0089587713267958,0.12557669699219415
Blackbelly rosefish,2000,0.990107493518966,0.10071450487225446
Blackbelly rosefish,2001,0.9251216122896169,0.10221802335103415
Blackbelly rosefish,2002,0.9619225187403391,0.10428861745040745
Blackbelly rosefish,2003,0.951835204642327,0.10987570457369514
Blackbelly rosefish,2004,0.9324055273868556,0.12307847678109646
Blackbelly rosefish,2005,0.9208817410115445,0.10155674786001553
Blackbelly rosefish,2006,0.9253839376694155,0.09808972699497882
Blackbelly rosefish,2007,0.9892422656331437,0.09560607330164021
Blackbelly rosefish,2008,0.9861199330612194,0.13708966237333997
Blackbelly rosefish,2009,0.95925733725995,0.11328010512691279
Blackbelly rosefish,2010,0.9679768392916193,0.09083769878198317
Blackbelly rosefish,2011,0.9655767888446196,0.11150831381518277
Blackbelly rosefish,2012,0.9739436484337008,0.11451222261490365
Blackbelly rosefish,2013,1.02105342518903,0.10636463433633776
Blackbelly rosefish,2014,1.0155751911244397,0.10078237575541937
Blackbelly rosefish,2015,0.9985713967104912,0.11118157972439645
Blackbelly rosefish,2016,0.981942199749642,0.10751721943756519
Blackbelly rosefish,2018,1.003097589490902,0.11541621464033698
Blackbelly rosefish,2019,0.9937354664083449,0.1086941080810477
Blackbelly rosefish,2021,1.0536283403423177,0.11442233943700196
Blackbelly rosefish,2022,1.0034654267033185,0.08392376882649792
Blackbelly rosefish,2023,1.0147374639615894,0.1179860775934401
Bluefish,1992,1.0135508420021673,0.09484222989008546
Bluefish,1993,1.0100960285262288,0.08212333949665383
Bluefish,1994,1.0080936503043183,0.10599221437990153
Bluefish,1995,0.9953401995798334,0.0931608547348107
Bluefish,1996,1.0060830176461524,0.08757697587569578
Bluefish,1997,0.9669508017316387,0.1065221522839988
Bluefish,1998,0.9800007550260128,0.09025336274138769
Bluefish,1999,1.0100568841412807,0.09197089258533374
Bluefish,2000,1.0050601112659634,0.09581135466467855
Bluefish,2001,0.9344336487537012,0.10821081545289615
Bluefish,2002,0.936382878316904,0.10410091666904628
Bluefish,2003,0.9806576326163214,0.10939199994692404
Bluefish,2004,0.9518784036671228,0.09733469829468226
Bluefish,2005,0.9690491696277869,0.09734291543165824
Bluefish,2006,0.932670772743388,0.10318090435919423
Bluefish,2007,0.9502527604333989,0.09331334246546362
Bluefish,2008,0.9465195608030934,0.10127690691422768
Bluefish,2009,0.9919800071236115,0.0924654668649888
Bluefish,2010,0.9858970477953041,0.09093714397324704
Bluefish,2011,0.9717125048560922,0.08871572060904777
Bluefish,2012,0.9670502403419396,0.08423802149720125
Bluefish,2013,1.0071604339191647,0.08747868283202592
Bluefish,2014,0.965286802568222,0.08908153306069184
Bluefish,2015,0.9974956381272997,0.07293850626582946
Bluefish,2016,1.0006353240696788,0.09189259420454912
Bluefish,2018,1.0205051644300078,0.08564553936261143
Bluefish,2019,1.0366943731632672,0.08546286195592787
Bluefish,2021,0.9851947618125539,0.09705983078823024
Bluefish,2022,1.048665351057911,0.08582286278783727
Bluefish,2023,1.0136023271392496,0.10573114702469255
Bluntnose stingray,1996,1.0227678708284875,0.11827559828467119
Bluntnose stingray,1997,1.0208261759007426,0.10706185464742622
Bluntnose stingray,1998,0.9954023451009056,0.07933818815827214
Bluntnose stingray,1999,0.9306245616220014,0.11856907590901263
Bluntnose stingray,2000,1.0065435897025203,0.0765830591381292
Bluntnose stingray,2001,0.9276425858960797,0.0945794397695037
Bluntnose stingray,2002,0.8810600479490934,0.16994135338369085
Bluntnose stingray,2003,0.9695680328290056,0.08998689156863329
Bluntnose stingray,2004,0.9503509682542831,0.11206179055987651
Bluntnose stingray,2005,0.9610238248966805,0.08725562589502318
Bluntnose stingray,2006,0.971444399200301,0.07356659592048528
Bluntnose stingray,2007,0.8986794015686994,0.12402377100188562
Bluntnose stingray,2008,0.9534362085135133,0.10647890813981807
Bluntnose stingray,2009,0.9876991102317172,0.13381188781273226
Bluntnose stingray,2010,0.9821926243073115,0.06918222576894016
Bluntnose stingray,2011,0.9958260239973531,0.08208285540985312
Bluntnose stingray,2012,0.9714582596602521,0.11007269726715928
Bluntnose stingray,2013,0.8803564635560893,0.12581413943593256
Bluntnose stingray,2014,0.9797284818965623,0.2072587125732901
Bluntnose stingray,2015,0.8617381401487901,0.13917714655876132
Bluntnose stingray,2016,0.9604583495320114,0.14161097816088108
Bluntnose stingray,2018,1.0360994934026002,0.10807012728149316
Bluntnose stingray,2019,1.0219798989638835,0.13160740595451745
Bluntnose stingray,2021,0.9802460225487657,0.16391512938934183
Bluntnose stingray,2022,0.9777066424377904,0.13421666803584908
Bluntnose stingray,2023,0.9719545505503934,0.11989520547558538
Bullnose ray,1996,0.9956704950123009,0.07157811499340082
Bullnose ray,1997,1.0209067925888173,0.07728372722620923
Bullnose ray,1998,0.9973053421989777,0.06400447725572722
Bullnose ray,1999,0.9770055122797014,0.03820068029121247
Bullnose ray,2000,1.0154721692855302,0.06509676205635087
Bullnose ray,2001,0.9431109078656257,0.07289289762358876
Bullnose ray,2002,0.971995476756589,0.06959738622970764
Bullnose ray,2003,0.982410107143695,0.07261108139050783
Bullnose ray,2004,0.9798731964842216,0.06107839355320063
Bullnose ray,2005,0.9466140330094007,0.07048632800093738
Bullnose ray,2006,0.9682667481947913,0.0663885460546685
Bullnose ray,2007,0.9579854042501073,0.06942837323606625
Bullnose ray,2008,0.9471030071414341,0.073930075555513175
Bullnose ray,2009,0.995431841522498,0.0704366577640315
Bullnose ray,2010,0.9868391642197204,0.05788171158968735
Bullnose ray,2011,1.0039346092792474,0.0674559732558114
Bullnose ray,2012,0.9986030690909508,0.06918076092624117
Bullnose ray,2013,0.959168237133327,0.06901199416536542
Bullnose ray,2014,0.994324248361756,0.08020929910187546
Bullnose ray,2015,0.9546889164444827,0.09152306490917012
Bullnose ray,2016,1.0014228990548912,0.06885420922991808
Bullnose ray,2018,1.011078298900068,0.09306302070537024
Bullnose ray,2019,0.9707397044919731,0.10110153932333665
Bullnose ray,2021,0.9864584825074475,0.07562819602067147
Bullnose ray,2022,0.9202530316881254,0.0822549243766857
Bullnose ray,2023,1.0018651596128068,0.07873850493052102
Butterfish,1992,0.9877408328035628,0.16807215515764684
Butterfish,1993,1.0348060078040242,0.14641611687082604
Butterfish,1994,0.9950603072863371,0.14720435967037984
Butterfish,1995,1.0370672789111677,0.14696867854651988
Butterfish,1996,1.031076584984914,0.12815431985214415
Butterfish,1997,0.9897580605319256,0.14165307217393566
Butterfish,1998,0.9995346156654982,0.14869778932445415
Butterfish,1999,1.0432972498828,0.14469967211614165
Butterfish,2000,1.0418495082433896,0.15309250634351546
Butterfish,2001,0.9432439576433813,0.13164510667371082
Butterfish,2002,0.9409199937281593,0.1582209614276116
Butterfish,2003,0.992774174708294,0.1597114887454828
Butterfish,2004,0.8976678947503551,0.18113909473731185
Butterfish,2005,0.9057945770023703,0.16831752589000337
Butterfish,2006,0.9597651097475235,0.1603829564437256
Butterfish,2007,0.9896039695628385,0.1574000226944934
Butterfish,2008,0.9108779048428902,0.16910816800058542
Butterfish,2009,0.9748785937033815,0.1616253499514284
Butterfish,2010,0.9881421916110606,0.15938403473637486
Butterfish,2011,1.0089414948260818,0.15170770129400887
Butterfish,2012,1.0179654611529267,0.1443120364308816
Butterfish,2013,1.0268291058696517,0.15549052885044337
Butterfish,2014,1.010799844899172,0.15004051611611693
Butterfish,2015,1.0101129941300369,0.16554796914591943
Butterfish,2016,1.0443734009339636,0.17091325872913324
Butterfish,2018,1.018048994246212,0.17729967757360393
Butterfish,2019,1.0189218611718431,0.1643410601922525
Butterfish,2021,0.9867787917487681,0.16210066727974595
Butterfish,2022,0.9776964534770753,0.16539973908893238
Butterfish,2023,1.0185345464287505,0.13625721051381606
Clearnose skate,1992,1.2387325971337817,NA
Clearnose skate,1994,1.0128305931680543,0.11085531480909427
Clearnose skate,1995,1.0245473435593342,0.0933031260764106
Clearnose skate,1996,1.0001732821582445,0.09239058199812142
Clearnose skate,1999,1.0349188976675077,0.11704326876373262
Clearnose skate,2000,0.996793366909898,0.1258112886484112
Clearnose skate,2001,0.9874682545152571,0.11466449627660957
Clearnose skate,2002,1.0315980755351921,0.13990652855552507
Clearnose skate,2003,0.9968718560480021,0.11429933109797287
Clearnose skate,2004,0.9516874834246672,0.0943347468358755
Clearnose skate,2005,0.92768046700458,0.08817781514607864
Clearnose skate,2006,0.9861805672949842,0.12093623025001189
Clearnose skate,2007,0.9724090218711117,0.11217418926742745
Clearnose skate,2008,0.9781209175124821,0.11014680037732417
Clearnose skate,2009,1.0200563880852054,0.11660939120012984
Clearnose skate,2010,1.0087994093405421,0.11932364789217999
Clearnose skate,2011,1.0373892927481143,0.11975377696020126
Clearnose skate,2012,0.9880925419064622,0.11285854938509067
Clearnose skate,2013,0.9930281979557777,0.10953716273969837
Clearnose skate,2014,0.9887925670901337,0.12138228152873057
Clearnose skate,2015,0.9856706181994886,0.13139603557210963
Clearnose skate,2016,1.0024778957980587,0.16702505344428417
Clearnose skate,2018,1.0334579416505558,0.18073265124243185
Clearnose skate,2019,1.0129931215651125,0.110330550510129
Clearnose skate,2021,1.0196452451590436,0.1318089576435419
Clearnose skate,2022,1.0093455506539633,0.1270302898138468
Clearnose skate,2023,1.0328764858699762,0.13366926889056266
Cusk,1992,0.9718044982397978,0.08617051355250398
Cusk,1993,0.9689839504559037,0.07386205307640359
Cusk,1994,0.9449640697624955,0.08176731399917563
Cusk,1995,0.9650176258609366,0.07081452878804605
Cusk,1996,0.9683009011026507,0.07332122442341664
Cusk,1997,0.9923792434980437,0.06834637926414992
Cusk,1998,0.9880814590175746,0.07989772466674867
Cusk,1999,0.9793256649919767,0.05778356791470849
Cusk,2000,1.0712308200734906,0.0608845948594575
Cusk,2001,0.9306663405390677,0.0702753845986049
Cusk,2002,0.9760288133696879,0.08344391194034362
Cusk,2003,0.9716924622526307,0.05124673609970319
Cusk,2004,0.9290579115144487,0.05245559030603135
Cusk,2005,0.9647635812979777,0.06619188604967736
Cusk,2006,0.9808681129797476,0.05720203017647386
Cusk,2007,0.9819054297564676,0.016242855504868866
Cusk,2008,0.9942748072992003,0.06525181644329957
Cusk,2009,0.9986864419550744,0.07756363071037493
Cusk,2010,0.9517259607811717,0.08188803498688849
Cusk,2011,0.9141812326372203,0.08464137823025594
Cusk,2012,0.9456916550345837,0.009111952020147683
Cusk,2013,0.9856654995196765,0.024045582508316232
Cusk,2014,0.992904155613013,0.05530818835336429
Cusk,2015,0.991078974071451,0.08680090942546481
Cusk,2016,0.9878404082888589,0.07501095812552823
Cusk,2017,0.9485892887127421,0.06890144292287763
Cusk,2018,1.0094690485391622,0.047907295137962685
Cusk,2019,0.9926045892292005,0.05927563142791209
Cusk,2021,1.0060830693510001,0.07037236288843876
Cusk,2022,0.9801580607458261,0.0735114621573077
Cusk,2023,0.9616874875724659,0.06465708360054426
Fourspot,1992,1.0121812334749047,0.09738658289603641
Fourspot,1993,0.9959236708359551,0.09943041661799827
Fourspot,1994,1.0276836850905797,0.09692488063887784
Fourspot,1995,0.9747852540352814,0.1014069351888208
Fourspot,1996,0.9588939544353561,0.09608343727603921
Fourspot,1997,1.0180258734542487,0.10142213176715764
Fourspot,1998,1.0223300530183905,0.09365064653774552
Fourspot,1999,1.0128631989843424,0.09583010244260516
Fourspot,2000,1.0068368395248704,0.0962248851006448
Fourspot,2001,0.9722974159279184,0.10285175293916879
Fourspot,2002,0.9881184189527493,0.10475139016028741
Fourspot,2003,0.9929007815612574,0.10467656194430447
Fourspot,2004,0.981858573802111,0.1106266013037648
Fourspot,2005,0.9989912689367265,0.10469709565242143
Fourspot,2006,1.0004041468712734,0.09905409322718102
Fourspot,2007,0.974069210717286,0.1041110367997317
Fourspot,2008,0.9912157750366823,0.11527954979522004
Fourspot,2009,1.0015026421124524,0.11852290898381995
Fourspot,2010,1.027758008401869,0.11929041071470371
Fourspot,2011,1.0149816674662286,0.1138964954851024
Fourspot,2012,0.9931638300943184,0.11104733110436907
Fourspot,2013,1.04084143894163,0.11243672296308488
Fourspot,2014,1.0085845531376143,0.10643723867535451
Fourspot,2015,1.0256264736221299,0.1061889800516021
Fourspot,2016,1.0326698096377063,0.11199460245741179
Fourspot,2017,1.0893060254404427,0.10876297915985533
Fourspot,2018,1.0153056966496918,0.11581262072324527
Fourspot,2019,1.0475999982010709,0.10311698935700285
Fourspot,2021,1.025112077414393,0.10600360971252468
Fourspot,2022,1.022923956937285,0.10651069340507191
Fourspot,2023,1.036640939103983,0.10806317452149664
Goosefish,1992,0.961051762685263,0.1383883863422525
Goosefish,1993,0.9728705707049919,0.14167977612668395
Goosefish,1994,0.9822586555753904,0.15632640935884415
Goosefish,1995,0.9868277327662193,0.14891514461186156
Goosefish,1996,0.9873163623739533,0.14627539554076846
Goosefish,1997,0.9333585385981558,0.1307478828647505
Goosefish,1998,0.9837681005075614,0.15271724273828913
Goosefish,1999,0.9943595310917521,0.12433054825282709
Goosefish,2000,0.9904905755177331,0.149489881079614
Goosefish,2001,0.9544447785614445,0.13482516357107452
Goosefish,2002,0.9906490008763426,0.1436024137009291
Goosefish,2003,0.9604390303286164,0.14722709191729103
Goosefish,2004,0.9552636099892237,0.14276168288835825
Goosefish,2005,0.9660450974533618,0.14962575295374794
Goosefish,2006,0.9450278246308496,0.1397150832331483
Goosefish,2007,0.9969480272185524,0.14802848787832804
Goosefish,2008,0.9997072467888831,0.15678580550695762
Goosefish,2009,0.9608946730176582,0.13177536682413693
Goosefish,2010,0.946332947288007,0.14666893610743606
Goosefish,2011,0.9627088240241081,0.13235447855457588
Goosefish,2012,0.9490782168040043,0.13377366352761202
Goosefish,2013,0.9515023399521266,0.14401902667159808
Goosefish,2014,0.9522330584870736,0.14879457956828812
Goosefish,2015,0.945982690316754,0.14030148152330543
Goosefish,2016,0.9410541259184346,0.13806482414128204
Goosefish,2017,0.9273182592640001,0.13290754624351483
Goosefish,2018,0.9359702798010779,0.13297091850447265
Goosefish,2019,0.9380174278722881,0.13154735587221125
Goosefish,2021,0.9439621101543398,0.13740535848707033
Goosefish,2022,0.9200240280355395,0.1330638006622901
Goosefish,2023,0.9289958481238756,0.13667403123771527
Haddock,1992,0.9975840913798532,0.08421025893506398
Haddock,1993,1.0131826829752946,0.08874892752708333
Haddock,1994,0.9880309565635016,0.08558283809580396
Haddock,1995,0.969734814052143,0.08569685970245386
Haddock,1996,1.00121068135033,0.0985471873969713
Haddock,1997,1.0068147959395688,0.08743830996103762
Haddock,1998,0.9931938598024314,0.09713360696833
Haddock,1999,1.013204065087974,0.08021115609625688
Haddock,2000,0.9940047904022052,0.08595838938238952
Haddock,2001,0.964756320084484,0.08258052987757672
Haddock,2002,0.9573493034421346,0.0787546557886495
Haddock,2003,0.9688655255270574,0.0979596601798849
Haddock,2004,0.9368022136313477,0.07570436033205866
Haddock,2005,0.9450472416270692,0.08213199094119049
Haddock,2006,0.9564028640944914,0.07799635588955414
Haddock,2007,0.9712257891582893,0.07731890013618041
Haddock,2008,1.0066623271196913,0.08785490608775015
Haddock,2009,0.9841188228860974,0.08325511622348722
Haddock,2010,0.9532870871899015,0.09655318282137784
Haddock,2011,0.9699258322795933,0.090076591767139
Haddock,2012,0.9865013918961529,0.07936431030781256
Haddock,2013,1.0021318382236049,0.09135233443478254
Haddock,2014,0.9991797972533378,0.08862733279855574
Haddock,2015,1.0029642202287694,0.09225208619205941
Haddock,2016,0.9916967110677088,0.09277829712511604
Haddock,2017,0.9848324787562043,0.0924792460131219
Haddock,2018,1.0094253019321595,0.0880483963552186
Haddock,2019,0.9884553267877806,0.08895991060232064
Haddock,2021,1.0297382191913922,0.09166281928133915
Haddock,2022,1.018830738881888,0.09496058681596665
Haddock,2023,1.0310793464853523,0.076491765045752
Little skate,1992,1.0035202371789929,0.11802418784384809
Little skate,1993,1.009154354782207,0.11336527447941484
Little skate,1994,1.0194337089538956,0.11011020584773137
Little skate,1995,0.9984040872367763,0.12553889285859007
Little skate,1996,1.003872173666909,0.12362557502710217
Little skate,1997,0.9974136073456278,0.10844913880669783
Little skate,1998,0.995898253254516,0.11028241903397451
Little skate,1999,1.0164322438804911,0.11005724879739241
Little skate,2000,0.9853948933890159,0.10881890194062145
Little skate,2001,0.9580650482817311,0.10954304983436589
Little skate,2002,0.9683882309597227,0.12062645060309174
Little skate,2003,0.9987013795944143,0.12782114704637468
Little skate,2004,0.9720470630532133,0.11409658632226523
Little skate,2005,0.9846778951698756,0.11523744801425402
Little skate,2006,1.0053840744394587,0.1155208910670578
Little skate,2007,0.9881692310898944,0.12093930570872066
Little skate,2008,1.005665845509641,0.13116494260073322
Little skate,2009,0.9964227651655229,0.11142170771117675
Little skate,2010,0.9824597063787334,0.1309957927630144
Little skate,2011,0.990383499682021,0.1279686027135545
Little skate,2012,0.9780116486769349,0.11819730857699667
Little skate,2013,1.0017553931800263,0.11440395218371598
Little skate,2014,1.0055448592762042,0.12088228800686607
Little skate,2015,1.0276656626627476,0.126379138985969
Little skate,2016,1.0159786977925107,0.13160651903366635
Little skate,2017,0.987846324214836,0.10773344628366811
Little skate,2018,0.9966552098227642,0.11670573874627131
Little skate,2019,1.0138823457878436,0.12577935691395345
Little skate,2021,1.0128979632381319,0.1237715359666342
Little skate,2022,1.0032451260623123,0.12833105921895877
Little skate,2023,1.025761888393063,0.12090176840318778
Longhorn sculpin,1992,0.9965098650904675,0.09226806762317259
Longhorn sculpin,1993,0.9916394673625115,0.09299003895124217
Longhorn sculpin,1994,1.0190674819419725,0.08811920649810207
Longhorn sculpin,1995,0.9802116178820782,0.08786705271754366
Longhorn sculpin,1996,1.0129578095529936,0.09170719300969687
Longhorn sculpin,1997,1.0192967415273502,0.09051421627335046
Longhorn sculpin,1998,0.9295458185126375,NA
Longhorn sculpin,1999,1.032300612570926,0.10508881958891224
Longhorn sculpin,2000,0.970599648414672,0.09003699649197724
Longhorn sculpin,2001,0.9553692586462754,0.09373455376285436
Longhorn sculpin,2002,0.9637848915210483,0.0973511496951145
Longhorn sculpin,2003,0.9699029403165412,0.09292559243630383
Longhorn sculpin,2004,0.9661733952202182,0.10722650832416679
Longhorn sculpin,2005,0.9658172097834518,0.08888576182699456
Longhorn sculpin,2006,0.9803576237837901,0.0960180068776642
Longhorn sculpin,2007,0.9961120520124719,0.09877926204499006
Longhorn sculpin,2008,0.9988670950936512,0.10846589955768113
Longhorn sculpin,2009,0.9908904401669132,0.10087847562584286
Longhorn sculpin,2010,1.0013130509221695,0.11275313870905808
Longhorn sculpin,2011,0.9774324046867611,0.1012642078991108
Longhorn sculpin,2012,0.993670214881962,0.11144710325883452
Longhorn sculpin,2013,1.006250934977417,0.1054110663304427
Longhorn sculpin,2014,1.0084291066272615,0.11305082874273623
Longhorn sculpin,2015,1.0264714598657172,0.10727314993355909
Longhorn sculpin,2016,1.0123490894782892,0.11383751879196521
Longhorn sculpin,2018,1.0061183769060384,0.11007551456712028
Longhorn sculpin,2019,0.9960883198979085,0.09011131521477389
Longhorn sculpin,2021,1.017744007600988,0.09103951663091578
Longhorn sculpin,2022,1.0403834921965645,0.1152708287238607
Longhorn sculpin,2023,0.9979655577274265,0.11499387486704303
Ocean pout,1992,1.0288353639479724,0.11987467156916051
Ocean pout,1993,0.9979613321329333,0.11695657065970035
Ocean pout,1994,0.9949820343838257,0.08832676666044499
Ocean pout,1995,0.9723645211328582,0.09204479934509252
Ocean pout,1996,0.9926881635881892,0.09468298976938874
Ocean pout,1997,0.9784689009597228,0.09865379257684798
Ocean pout,1998,0.9724146066343972,0.09680584603668048
Ocean pout,1999,1.0102026230949916,0.1270625146268265
Ocean pout,2000,0.9597211225127158,0.10942461328507984
Ocean pout,2001,0.9914965937064393,0.11781913313197283
Ocean pout,2002,0.9419037269808723,0.1133765150610099
Ocean pout,2003,1.0215090644878146,0.1249248379925578
Ocean pout,2004,1.0496242769501882,0.11290503358945618
Ocean pout,2005,1.0346747277171489,0.13351498034118817
Ocean pout,2006,1.0204558434307318,0.10601252189753001
Ocean pout,2007,1.0002447075352519,0.1105108729498944
Ocean pout,2008,1.0077250252703696,0.10864495079661776
Ocean pout,2009,1.009215030048489,0.13076556341758372
Ocean pout,2010,1.044913081754058,0.1101661796275351
Ocean pout,2011,1.018385000403012,0.12048225311826576
Ocean pout,2012,1.044255303288014,0.12203387880200538
Ocean pout,2013,1.0370220637750487,0.11319713851191406
Ocean pout,2014,1.0666709366203704,0.13438476268610802
Ocean pout,2015,1.037257245586422,0.12489952738741322
Ocean pout,2016,1.0242856050892861,0.11203109615215831
Ocean pout,2018,1.0634113649947754,0.1251565875700794
Ocean pout,2019,1.0295795425899372,0.11452217911374063
Ocean pout,2021,1.0267400780876668,0.13610451645785546
Ocean pout,2022,0.9868340128471514,0.11079141123985778
Ocean pout,2023,1.0322416075871772,0.11033636209982867
Offshore hake,1996,1.0218398067349803,0.11947937025102989
Offshore hake,1997,0.9944338092669467,0.08751257038762689
Offshore hake,1998,0.9848567942406677,0.08336575907257449
Offshore hake,1999,0.9805880677001997,0.05970743678722272
Offshore hake,2000,1.037363138988124,0.09176263849111206
Offshore hake,2001,1.0533074225107781,0.11138827646820636
Offshore hake,2002,1.0206888976058617,0.05826727077225348
Offshore hake,2003,1.072300930924317,0.09934509626975833
Offshore hake,2004,1.1069786683367364,0.107091036810098
Offshore hake,2005,1.0023118813040406,0.0776505873531895
Offshore hake,2006,0.9716348193676513,0.0815745107253422
Offshore hake,2007,1.0576401552637855,0.09437510750367863
Offshore hake,2008,1.0340896740284684,0.09549543129957463
Offshore hake,2009,1.059883156250887,0.11050942679240217
Offshore hake,2010,1.0425768940868079,0.09664877836448238
Offshore hake,2011,1.0629291619518304,0.09622857430490478
Offshore hake,2012,1.0380590533643435,0.0979117976584299
Offshore hake,2013,1.0578136102411513,0.09887791230594402
Offshore hake,2014,1.0414418680072874,0.10538700425231964
Offshore hake,2015,1.0946482679084035,0.11701157077234219
Offshore hake,2016,1.0518299762009535,0.10783887095352482
Offshore hake,2018,0.9836022860252206,0.10335928822078495
Offshore hake,2019,0.9851724215918833,0.09436608420168241
Offshore hake,2021,1.0066370209560123,0.09909164193352078
Offshore hake,2022,1.058980157101827,0.09521044411725159
Offshore hake,2023,1.0567600419948788,0.0969552510880882
Pollock,1992,0.9997338056905324,0.08202990151257179
Pollock,1993,0.9782280570209827,0.0880888470316339
Pollock,1994,1.0108963395339305,0.07927031093485047
Pollock,1995,1.014879657955287,0.08118667770830985
Pollock,1996,0.9754971198532507,0.0786081611740369
Pollock,1997,1.0012879625658277,0.08790478299286883
Pollock,1998,0.9766722763331854,0.08988910694858104
Pollock,1999,1.0041836149278307,0.08495440130266388
Pollock,2000,0.9774801681018646,0.09713754794273374
Pollock,2001,0.9373306883721537,0.08604977295379647
Pollock,2002,0.94614100578941,0.09288039349033937
Pollock,2003,0.9338554853580039,0.08270238975527631
Pollock,2004,0.930708271472905,0.0659863156195815
Pollock,2005,0.9401472223966902,0.08300248459814132
Pollock,2006,0.9463793145071585,0.07329261721790893
Pollock,2007,0.9718602822005421,0.08801767092940475
Pollock,2008,0.9502630633257759,0.07886643464702933
Pollock,2009,1.002755160664915,0.0890154657046341
Pollock,2010,0.945519171139791,0.09002504566174285
Pollock,2011,0.9845504036737026,0.08010210429350734
Pollock,2012,0.9792345407820694,0.09137055914483906
Pollock,2013,1.0014204141155525,0.08490506867003132
